order_id,product_id,quantity_ordered,order_date,status,customer_id
11876,3370,16,14-06-2024,Pending,3464
11877,2644,8,21-06-2024,Canceled,1396
11878,4612,16,28-01-2024,Shipped,1782
11879,407,14,25-02-2024,Shipped,1374
11880,361,8,29-06-2024,Shipped,903
11881,173,6,27-08-2024,Shipped,3209
11882,3709,19,30-04-2024,Pending,2278
11883,1551,1,08-11-2024,Canceled,1982
11884,1177,1,15-04-2024,Canceled,1829
11885,1432,20,30-09-2024,Shipped,4145
11886,3542,8,08-01-2024,Canceled,382
11887,4181,16,07-02-2024,Delivered,890
11888,4052,14,29-03-2024,Shipped,4922
11889,4607,7,09-01-2024,Delivered,916
11890,2661,6,15-05-2024,Delivered,4941
11891,2050,1,11-08-2024,Canceled,2748
11892,1216,1,23-06-2024,Shipped,2021
11893,4269,2,20-02-2024,Pending,894
11894,4040,17,04-05-2024,Canceled,3909
11895,1856,9,05-11-2024,Pending,72
11896,2173,1,19-03-2024,Delivered,3409
11897,351,12,06-04-2024,Delivered,4998
11898,499,18,08-09-2024,Canceled,2716
11899,4802,1,17-10-2024,Shipped,4449
11900,3949,3,05-03-2024,Pending,998
11901,1355,3,30-04-2024,Shipped,1135
11902,4907,9,26-10-2024,Shipped,274
11903,2936,2,01-09-2024,Delivered,3598
11904,3086,15,14-08-2024,Pending,3360
11905,3451,20,25-06-2024,Canceled,1340
11906,3078,7,08-11-2024,Shipped,4564
11907,525,7,17-01-2024,Shipped,3366
11908,3928,17,26-06-2024,Pending,809
11909,4149,20,16-09-2024,Pending,1867
11910,260,6,17-03-2024,Shipped,3061
11911,2966,5,07-01-2024,Shipped,2744
11912,4375,20,02-06-2024,Pending,2054
11913,329,20,03-08-2024,Canceled,3406
11914,741,8,14-06-2024,Delivered,4089
11915,1128,16,31-07-2024,Shipped,2473
11916,2518,5,16-07-2024,Shipped,1385
11917,1356,20,02-07-2024,Canceled,1544
11918,957,6,02-08-2024,Delivered,3843
11919,3268,6,18-06-2024,Canceled,1497
11920,2590,7,14-02-2024,Pending,1405
11921,3547,5,11-08-2024,Pending,2106
11922,1770,7,12-03-2024,Canceled,4071
11923,525,8,24-01-2024,Shipped,267
11924,4030,5,03-10-2024,Shipped,1321
11925,3290,6,18-09-2024,Shipped,640
11926,2253,3,23-02-2024,Pending,2683
11927,1654,8,26-09-2024,Shipped,698
11928,1779,8,24-02-2024,Pending,552
11929,3768,10,29-07-2024,Canceled,1478
11930,2414,1,29-09-2024,Shipped,3790
11931,4613,5,13-05-2024,Pending,2765
11932,4463,12,22-04-2024,Shipped,4023
11933,1078,11,18-01-2024,Pending,4174
11934,3181,17,14-04-2024,Delivered,2203
11935,4524,14,06-01-2024,Pending,425
11936,4981,12,24-02-2024,Shipped,534
11937,3676,19,05-06-2024,Delivered,1595
11938,4876,10,18-10-2024,Shipped,554
11939,1319,6,05-02-2024,Shipped,243
11940,416,6,15-06-2024,Pending,3366
11941,154,11,31-05-2024,Pending,16
11942,1381,2,01-11-2024,Shipped,1796
11943,524,1,20-07-2024,Pending,344
11944,3580,12,11-09-2024,Canceled,2764
11945,105,11,09-04-2024,Canceled,2466
11946,918,6,04-05-2024,Delivered,764
11947,3745,16,23-09-2024,Canceled,779
11948,3154,14,24-01-2024,Shipped,1355
11949,2124,10,08-02-2024,Shipped,228
11950,4659,7,03-05-2024,Delivered,129
11951,4439,19,05-11-2024,Shipped,1049
11952,3332,1,16-06-2024,Delivered,2980
11953,3252,8,17-10-2024,Pending,97
11954,1631,3,10-09-2024,Delivered,1493
11955,3793,20,20-02-2024,Canceled,2174
11956,603,8,05-03-2024,Pending,372
11957,919,18,12-05-2024,Canceled,4700
11958,588,5,05-11-2024,Canceled,1670
11959,1903,14,28-07-2024,Canceled,4544
11960,2882,17,11-04-2024,Delivered,4715
11961,3612,5,20-07-2024,Shipped,2073
11962,3082,16,14-02-2024,Delivered,1805
11963,3305,18,29-08-2024,Pending,4944
11964,3694,9,20-10-2024,Delivered,1959
11965,982,19,07-01-2024,Pending,1325
11966,1465,2,07-06-2024,Pending,2405
11967,1729,10,06-01-2024,Canceled,1904
11968,1060,5,22-04-2024,Delivered,844
11969,1330,10,09-05-2024,Canceled,1265
11970,1147,1,07-09-2024,Pending,2872
11971,4388,1,17-10-2024,Canceled,2693
11972,2061,8,24-08-2024,Shipped,127
11973,4359,16,30-07-2024,Canceled,4844
11974,523,6,13-03-2024,Canceled,979
11975,4280,5,01-10-2024,Pending,4916
11976,1521,6,19-06-2024,Pending,1405
11977,311,18,01-08-2024,Pending,4300
11978,3527,9,26-01-2024,Shipped,1519
11979,4032,2,19-04-2024,Canceled,2371
11980,623,10,02-07-2024,Shipped,3284
11981,762,15,14-01-2024,Delivered,1706
11982,561,9,12-05-2024,Pending,2487
11983,772,5,14-09-2024,Canceled,2743
11984,1933,14,15-10-2024,Canceled,2443
11985,4258,6,17-06-2024,Delivered,1747
11986,2922,7,26-04-2024,Pending,2973
11987,1208,9,25-08-2024,Pending,1051
11988,2398,1,28-10-2024,Shipped,730
11989,537,9,28-06-2024,Shipped,3298
11990,2027,10,20-09-2024,Pending,2614
11991,3387,12,07-02-2024,Pending,1649
11992,610,2,06-07-2024,Shipped,4645
11993,4804,20,26-02-2024,Pending,2680
11994,3002,9,13-08-2024,Shipped,3006
11995,484,19,18-02-2024,Canceled,3622
11996,2845,16,07-03-2024,Shipped,845
11997,1271,4,04-06-2024,Shipped,3122
11998,1567,7,06-08-2024,Shipped,1228
11999,3109,7,18-07-2024,Pending,1898
12000,3453,19,06-02-2024,Canceled,138
12001,1770,7,01-05-2024,Canceled,3270
12002,4528,14,04-04-2024,Delivered,4788
12003,1905,18,27-03-2024,Canceled,2242
12004,3325,7,15-04-2024,Delivered,1573
12005,2517,1,19-05-2024,Canceled,273
12006,142,16,28-03-2024,Pending,2360
12007,4652,9,15-03-2024,Delivered,1914
12008,17,10,30-07-2024,Pending,1791
12009,4866,3,25-04-2024,Delivered,4822
12010,588,18,21-03-2024,Delivered,2806
12011,2333,11,09-01-2024,Shipped,3575
12012,4985,14,25-08-2024,Delivered,2325
12013,1461,2,04-09-2024,Shipped,255
12014,3982,17,23-02-2024,Delivered,4942
12015,4945,15,11-06-2024,Shipped,1568
12016,3646,2,21-08-2024,Shipped,1553
12017,4598,20,25-06-2024,Pending,3346
12018,3411,6,15-07-2024,Shipped,1986
12019,1823,20,17-07-2024,Delivered,1162
12020,4511,1,10-09-2024,Delivered,1695
12021,2139,16,17-03-2024,Pending,1763
12022,4572,20,22-03-2024,Shipped,434
12023,2347,12,15-02-2024,Shipped,4260
12024,1279,17,20-01-2024,Pending,4325
12025,4095,18,03-10-2024,Shipped,62
12026,1528,5,09-03-2024,Shipped,525
12027,4171,15,25-10-2024,Delivered,560
12028,1124,16,20-01-2024,Canceled,715
12029,4091,12,14-07-2024,Shipped,2003
12030,4509,3,12-05-2024,Canceled,746
12031,4291,12,24-09-2024,Pending,3285
12032,153,18,29-02-2024,Canceled,1468
12033,1779,4,17-01-2024,Shipped,2724
12034,1791,11,06-09-2024,Pending,4747
12035,3894,17,21-05-2024,Pending,3750
12036,565,15,04-06-2024,Canceled,949
12037,3718,9,10-04-2024,Pending,3553
12038,2083,1,11-05-2024,Canceled,3762
12039,2316,2,26-08-2024,Shipped,953
12040,4645,8,22-07-2024,Delivered,4950
12041,1169,9,04-01-2024,Shipped,1466
12042,2711,16,14-03-2024,Shipped,3972
12043,1967,6,10-04-2024,Shipped,2988
12044,693,8,09-04-2024,Shipped,451
12045,1389,19,21-01-2024,Delivered,4845
12046,4587,9,12-05-2024,Pending,4184
12047,4303,2,27-07-2024,Pending,1480
12048,3567,7,19-05-2024,Pending,4550
12049,3729,11,18-06-2024,Delivered,3216
12050,1393,20,18-05-2024,Pending,537
12051,4843,17,12-10-2024,Delivered,2132
12052,4297,11,27-08-2024,Delivered,2984
12053,2273,20,21-05-2024,Shipped,2187
12054,652,4,31-01-2024,Delivered,3792
12055,2950,14,14-08-2024,Canceled,1077
12056,246,13,01-07-2024,Pending,3091
12057,1326,3,17-10-2024,Pending,2636
12058,1217,20,09-04-2024,Shipped,4286
12059,4754,13,28-09-2024,Delivered,4653
12060,1464,8,04-04-2024,Shipped,615
12061,4643,15,28-10-2024,Pending,1224
12062,4141,15,23-08-2024,Canceled,2007
12063,530,18,26-10-2024,Delivered,4471
12064,140,19,14-05-2024,Pending,3472
12065,4443,1,14-01-2024,Pending,4997
12066,628,17,07-04-2024,Delivered,3022
12067,1330,2,25-04-2024,Shipped,4287
12068,4293,20,19-10-2024,Pending,4749
12069,2506,2,01-10-2024,Delivered,4356
12070,2699,17,16-09-2024,Delivered,2766
12071,2618,3,04-09-2024,Pending,1659
12072,3565,5,14-09-2024,Pending,3093
12073,4570,18,26-04-2024,Delivered,4601
12074,2597,5,30-09-2024,Delivered,4457
12075,4682,13,28-09-2024,Delivered,2510
12076,1817,8,06-08-2024,Shipped,49
12077,4435,16,11-10-2024,Delivered,1519
12078,4595,16,04-11-2024,Delivered,4048
12079,1357,3,24-02-2024,Delivered,3472
12080,1847,15,20-10-2024,Canceled,362
12081,3413,18,23-09-2024,Shipped,4751
12082,4439,10,07-01-2024,Pending,2088
12083,2036,5,18-08-2024,Delivered,4715
12084,4480,9,24-05-2024,Canceled,1607
12085,2684,20,18-04-2024,Delivered,1766
12086,3938,6,04-05-2024,Shipped,174
12087,2181,19,21-05-2024,Canceled,3940
12088,3766,14,15-04-2024,Canceled,4921
12089,510,7,22-08-2024,Shipped,1835
12090,3329,12,03-02-2024,Pending,2610
12091,773,13,11-03-2024,Canceled,4960
12092,2129,1,19-10-2024,Shipped,1482
12093,2124,12,23-07-2024,Pending,2684
12094,3376,5,22-03-2024,Delivered,2984
12095,754,6,29-01-2024,Canceled,1135
12096,1688,20,08-02-2024,Shipped,1958
12097,297,13,24-06-2024,Canceled,2247
12098,517,16,27-09-2024,Delivered,210
12099,3875,20,09-08-2024,Pending,1472
12100,1209,13,20-04-2024,Canceled,2620
12101,975,15,14-08-2024,Delivered,3440
12102,3767,2,24-04-2024,Shipped,476
12103,2375,19,14-04-2024,Canceled,4951
12104,4133,4,21-02-2024,Delivered,2597
12105,3509,5,12-03-2024,Shipped,4563
12106,15,16,18-07-2024,Shipped,2820
12107,4462,18,01-04-2024,Pending,2933
12108,1577,16,24-02-2024,Shipped,4362
12109,4302,13,30-08-2024,Shipped,4518
12110,2512,4,03-09-2024,Pending,3304
12111,3528,2,10-08-2024,Shipped,1430
12112,575,12,10-05-2024,Pending,2285
12113,2837,17,16-09-2024,Delivered,1721
12114,4092,11,13-07-2024,Pending,3535
12115,2899,5,27-06-2024,Pending,3993
12116,1684,16,24-04-2024,Shipped,380
12117,3130,6,01-03-2024,Delivered,746
12118,3101,19,19-06-2024,Delivered,210
12119,1046,12,20-08-2024,Shipped,3598
12120,2041,11,08-06-2024,Canceled,1438
12121,208,15,14-10-2024,Delivered,1196
12122,3004,17,26-03-2024,Delivered,782
12123,786,4,02-01-2024,Delivered,4315
12124,4833,11,18-04-2024,Pending,2756
12125,4502,6,26-08-2024,Shipped,1398
12126,1528,16,04-05-2024,Delivered,3816
12127,2457,8,08-09-2024,Delivered,1275
12128,1212,19,12-05-2024,Shipped,4112
12129,338,19,10-01-2024,Shipped,1699
12130,3530,15,08-08-2024,Pending,800
12131,154,19,03-11-2024,Canceled,3985
12132,3253,14,28-04-2024,Canceled,1486
12133,3246,3,20-06-2024,Shipped,2322
12134,2311,17,25-07-2024,Pending,1084
12135,2828,10,10-09-2024,Delivered,1471
12136,1734,14,18-09-2024,Pending,1
12137,1372,1,27-05-2024,Pending,404
12138,2924,10,02-10-2024,Pending,2579
12139,91,4,20-04-2024,Shipped,1654
12140,4512,4,27-01-2024,Pending,2711
12141,2230,9,17-06-2024,Shipped,1480
12142,609,14,17-03-2024,Pending,4929
12143,4808,13,31-07-2024,Shipped,3697
12144,2538,6,02-08-2024,Pending,1274
12145,959,8,06-03-2024,Shipped,1877
12146,620,13,15-07-2024,Canceled,3596
12147,4006,12,17-09-2024,Canceled,4011
12148,3798,2,25-01-2024,Pending,751
12149,712,4,06-01-2024,Canceled,3717
12150,268,9,07-10-2024,Shipped,3594
12151,3544,6,10-05-2024,Shipped,3853
12152,4621,15,06-10-2024,Shipped,4433
12153,3711,17,06-08-2024,Pending,4944
12154,3951,2,21-10-2024,Pending,3165
12155,2328,11,03-03-2024,Canceled,2011
12156,3441,17,15-05-2024,Delivered,2785
12157,4831,15,09-02-2024,Shipped,1020
12158,722,17,04-03-2024,Delivered,3094
12159,1753,9,10-02-2024,Shipped,1042
12160,956,17,16-02-2024,Shipped,2507
12161,2475,7,14-07-2024,Delivered,862
12162,2686,9,17-08-2024,Pending,1467
12163,3426,15,09-10-2024,Pending,4852
12164,2270,11,19-04-2024,Delivered,4160
12165,1569,20,28-05-2024,Pending,3867
12166,3346,13,02-03-2024,Canceled,2380
12167,3314,17,05-04-2024,Canceled,176
12168,4849,12,10-02-2024,Shipped,4144
12169,4265,6,02-02-2024,Shipped,4974
12170,3596,18,17-06-2024,Delivered,3491
12171,887,20,26-05-2024,Shipped,487
12172,1587,16,23-05-2024,Delivered,2605
12173,4300,13,23-05-2024,Pending,687
12174,1636,4,31-05-2024,Pending,2391
12175,1209,18,27-03-2024,Shipped,4826
12176,1626,18,01-09-2024,Pending,2262
12177,884,14,14-06-2024,Delivered,589
12178,385,6,27-03-2024,Canceled,3039
12179,1622,5,01-01-2024,Pending,2751
12180,107,10,19-01-2024,Pending,1547
12181,4007,19,21-09-2024,Canceled,275
12182,2936,14,24-04-2024,Pending,3591
12183,1579,4,20-09-2024,Shipped,3287
12184,3009,19,16-03-2024,Pending,318
12185,4302,1,19-03-2024,Canceled,3387
12186,1620,18,04-05-2024,Canceled,3765
12187,2738,9,13-08-2024,Canceled,2558
12188,3650,18,16-01-2024,Canceled,4980
12189,4268,18,31-01-2024,Canceled,2333
12190,228,20,15-05-2024,Delivered,659
12191,3396,7,02-06-2024,Pending,1367
12192,3513,11,24-04-2024,Delivered,3677
12193,282,7,05-01-2024,Pending,2054
12194,3889,5,27-06-2024,Shipped,1098
12195,2728,14,15-09-2024,Delivered,4130
12196,3025,3,01-09-2024,Delivered,462
12197,3579,15,21-05-2024,Delivered,240
12198,2203,17,20-10-2024,Shipped,653
12199,4735,2,07-05-2024,Delivered,498
12200,637,2,05-10-2024,Canceled,1960
12201,349,16,05-06-2024,Delivered,3204
12202,3027,5,08-08-2024,Delivered,84
12203,1907,5,20-04-2024,Pending,2350
12204,1096,11,05-02-2024,Pending,4111
12205,4000,17,12-04-2024,Shipped,321
12206,3131,13,31-05-2024,Pending,1582
12207,524,19,09-10-2024,Pending,732
12208,3015,2,21-06-2024,Delivered,152
12209,4376,15,22-03-2024,Canceled,2470
12210,4811,9,12-05-2024,Shipped,4960
12211,2512,19,28-08-2024,Canceled,2126
12212,3776,6,26-02-2024,Canceled,3716
12213,3618,11,25-09-2024,Canceled,4883
12214,1011,9,14-07-2024,Delivered,1882
12215,3849,1,16-03-2024,Canceled,4192
12216,4805,17,07-10-2024,Canceled,238
12217,2054,2,20-09-2024,Delivered,2622
12218,574,8,27-08-2024,Delivered,4980
12219,3063,17,28-05-2024,Delivered,2178
12220,3974,16,27-02-2024,Delivered,2060
12221,4469,12,23-05-2024,Pending,346
12222,3648,8,20-10-2024,Pending,1082
12223,3561,11,03-07-2024,Canceled,4380
12224,4005,14,26-06-2024,Pending,766
12225,3428,15,11-04-2024,Canceled,2278
12226,1449,4,28-09-2024,Delivered,649
12227,1470,20,09-02-2024,Pending,1222
12228,1442,9,12-09-2024,Pending,4093
12229,1966,5,01-06-2024,Pending,1879
12230,2836,17,17-02-2024,Shipped,4847
12231,161,14,13-06-2024,Canceled,3445
12232,1892,20,21-05-2024,Delivered,1064
12233,857,11,10-06-2024,Pending,2852
12234,3443,13,23-09-2024,Shipped,4838
12235,1880,19,01-06-2024,Shipped,4808
12236,3259,2,18-10-2024,Shipped,1659
12237,624,7,02-05-2024,Pending,777
12238,4801,12,28-06-2024,Pending,2213
12239,3943,7,05-06-2024,Pending,1011
12240,1709,13,30-04-2024,Shipped,2331
12241,88,16,06-01-2024,Pending,633
12242,4240,2,03-06-2024,Pending,4516
12243,3149,13,23-03-2024,Shipped,2638
12244,133,15,04-04-2024,Pending,181
12245,1042,11,28-05-2024,Shipped,484
12246,2645,7,18-05-2024,Pending,4687
12247,1241,2,12-05-2024,Shipped,1357
12248,3167,11,16-07-2024,Canceled,674
12249,978,11,01-06-2024,Delivered,3498
12250,1941,8,14-02-2024,Pending,2218
12251,3746,16,22-06-2024,Shipped,1144
12252,2356,6,14-02-2024,Pending,4905
12253,1813,10,02-02-2024,Delivered,2246
12254,3407,18,22-01-2024,Delivered,3166
12255,2509,6,13-06-2024,Shipped,2310
12256,4561,18,09-08-2024,Delivered,3657
12257,113,19,07-06-2024,Delivered,2017
12258,307,9,27-06-2024,Delivered,465
12259,2420,6,09-08-2024,Shipped,2031
12260,3479,16,31-05-2024,Pending,3911
12261,271,15,20-08-2024,Pending,1948
12262,2804,2,28-03-2024,Canceled,396
12263,565,16,27-08-2024,Canceled,2112
12264,4176,10,12-03-2024,Pending,1251
12265,3898,1,19-04-2024,Delivered,1547
12266,2498,8,15-08-2024,Shipped,2410
12267,3031,2,06-09-2024,Canceled,1279
12268,2783,5,06-06-2024,Pending,2833
12269,3841,15,29-02-2024,Pending,4691
12270,4153,8,29-03-2024,Pending,2051
12271,1414,6,30-04-2024,Shipped,3066
12272,1806,11,20-04-2024,Canceled,1915
12273,1651,12,19-03-2024,Pending,1146
12274,2536,15,13-06-2024,Delivered,4046
12275,111,17,21-08-2024,Shipped,3396
12276,4896,7,07-03-2024,Canceled,3886
12277,1732,16,14-07-2024,Shipped,2516
12278,2089,2,02-05-2024,Delivered,2150
12279,3277,16,02-02-2024,Delivered,1692
12280,2780,13,13-05-2024,Shipped,2846
12281,2267,12,10-06-2024,Canceled,4766
12282,2579,3,13-03-2024,Shipped,348
12283,625,1,03-10-2024,Pending,2579
12284,1027,8,23-07-2024,Shipped,351
12285,1962,9,21-03-2024,Shipped,442
12286,3521,9,11-07-2024,Delivered,1398
12287,85,19,20-08-2024,Canceled,4250
12288,3453,20,26-10-2024,Canceled,4847
12289,3057,18,20-04-2024,Canceled,1081
12290,1388,4,21-06-2024,Canceled,2905
12291,428,19,22-06-2024,Pending,1468
12292,3444,2,01-09-2024,Shipped,4802
12293,4718,18,22-04-2024,Pending,1428
12294,4965,10,27-01-2024,Delivered,1574
12295,1303,3,13-07-2024,Canceled,2529
12296,2244,18,13-10-2024,Canceled,1161
12297,53,5,24-03-2024,Shipped,390
12298,3438,1,27-03-2024,Canceled,2078
12299,1782,9,28-09-2024,Delivered,2129
12300,1074,1,06-04-2024,Shipped,104
12301,1562,9,10-06-2024,Canceled,3215
12302,1217,6,14-10-2024,Pending,4686
12303,4858,19,22-01-2024,Pending,3198
12304,1736,15,14-02-2024,Pending,2290
12305,3862,13,21-01-2024,Pending,2024
12306,1819,15,01-07-2024,Pending,1906
12307,1052,1,27-07-2024,Shipped,4147
12308,1514,16,14-06-2024,Pending,4148
12309,2685,17,04-07-2024,Canceled,193
12310,3000,11,28-05-2024,Shipped,3611
12311,1429,15,27-10-2024,Delivered,4532
12312,2643,15,22-09-2024,Pending,3157
12313,3613,12,18-01-2024,Pending,4744
12314,267,1,22-05-2024,Delivered,2277
12315,1943,18,24-03-2024,Canceled,4083
12316,4754,4,19-04-2024,Delivered,4663
12317,329,18,16-10-2024,Canceled,2286
12318,4738,5,10-05-2024,Canceled,4679
12319,124,9,15-01-2024,Canceled,2641
12320,4290,20,20-03-2024,Pending,2722
12321,2855,4,07-05-2024,Shipped,2797
12322,2620,20,31-07-2024,Pending,959
12323,4705,4,25-09-2024,Pending,2328
12324,1095,8,29-10-2024,Delivered,1636
12325,2538,5,08-02-2024,Shipped,3847
12326,926,5,15-06-2024,Pending,4657
12327,4905,4,18-09-2024,Shipped,3426
12328,1423,4,14-10-2024,Delivered,3978
12329,1533,16,14-09-2024,Canceled,792
12330,4221,12,14-09-2024,Shipped,3962
12331,833,7,20-05-2024,Delivered,4095
12332,4645,19,30-04-2024,Pending,1043
12333,3311,13,25-08-2024,Delivered,166
12334,1081,13,07-10-2024,Delivered,613
12335,3319,20,28-07-2024,Delivered,2142
12336,3708,10,31-08-2024,Canceled,4430
12337,3804,5,04-09-2024,Delivered,4976
12338,3905,15,22-01-2024,Canceled,3691
12339,4734,4,31-08-2024,Delivered,1006
12340,3670,7,20-09-2024,Canceled,4626
12341,2505,12,01-06-2024,Delivered,4843
12342,2745,3,12-02-2024,Canceled,1629
12343,2202,16,17-07-2024,Delivered,2882
12344,887,10,01-05-2024,Canceled,2931
12345,2599,4,28-05-2024,Delivered,1211
12346,1519,8,27-04-2024,Shipped,2273
12347,784,20,03-08-2024,Canceled,1764
12348,3588,3,02-11-2024,Shipped,2855
12349,1317,1,10-07-2024,Delivered,4010
12350,4036,9,26-05-2024,Pending,2996
12351,3086,19,03-01-2024,Shipped,950
12352,2704,9,22-07-2024,Shipped,4326
12353,99,14,16-09-2024,Canceled,4975
12354,382,15,24-05-2024,Canceled,1372
12355,529,16,24-06-2024,Canceled,1122
12356,2023,17,31-05-2024,Pending,699
12357,1903,15,28-04-2024,Canceled,2335
12358,4550,20,15-06-2024,Canceled,4456
12359,2256,15,06-11-2024,Delivered,1097
12360,4957,18,10-01-2024,Shipped,1465
12361,1333,20,20-03-2024,Canceled,3659
12362,1057,13,25-05-2024,Pending,1743
12363,1541,2,19-03-2024,Canceled,2308
12364,316,19,13-09-2024,Pending,3097
12365,3520,9,06-03-2024,Pending,2320
12366,1192,15,19-04-2024,Delivered,855
12367,273,13,20-02-2024,Shipped,3847
12368,2455,8,27-07-2024,Delivered,4937
12369,2431,2,29-10-2024,Pending,2968
12370,1568,14,16-06-2024,Shipped,90
12371,878,14,06-06-2024,Canceled,3428
12372,2628,5,10-03-2024,Canceled,2826
12373,2252,10,25-02-2024,Shipped,114
12374,4646,10,12-07-2024,Pending,1538
12375,3941,16,08-02-2024,Canceled,3486
12376,603,2,29-08-2024,Canceled,379
12377,4006,5,31-08-2024,Delivered,2691
12378,3518,11,25-02-2024,Shipped,831
12379,1927,1,03-02-2024,Delivered,1575
12380,3783,10,26-06-2024,Shipped,242
12381,2506,5,27-03-2024,Shipped,423
12382,3106,2,08-06-2024,Pending,405
12383,752,4,30-05-2024,Delivered,3277
12384,1480,11,17-10-2024,Shipped,37
12385,2154,11,10-05-2024,Shipped,4865
12386,3056,3,18-06-2024,Canceled,3315
12387,3473,6,11-06-2024,Canceled,4966
12388,2257,6,26-06-2024,Canceled,1178
12389,4223,10,30-03-2024,Shipped,964
12390,1826,6,23-08-2024,Delivered,2333
12391,2996,17,22-01-2024,Canceled,912
12392,4662,17,26-05-2024,Delivered,4127
12393,788,10,21-09-2024,Shipped,1210
12394,971,2,28-10-2024,Canceled,4162
12395,596,10,18-01-2024,Pending,1784
12396,4102,5,08-07-2024,Canceled,2095
12397,1726,2,02-03-2024,Delivered,875
12398,3702,19,12-07-2024,Delivered,2509
12399,3084,3,21-09-2024,Shipped,1410
12400,1733,15,11-07-2024,Pending,298
12401,2715,17,21-10-2024,Shipped,2586
12402,3089,1,04-03-2024,Shipped,22
12403,190,19,01-11-2024,Delivered,908
12404,243,10,15-09-2024,Canceled,1914
12405,1790,19,16-03-2024,Pending,3661
12406,4630,3,09-06-2024,Delivered,1516
12407,2197,18,25-05-2024,Shipped,1527
12408,1161,17,03-10-2024,Delivered,2833
12409,530,16,22-06-2024,Canceled,4328
12410,4366,13,09-06-2024,Delivered,4340
12411,4296,7,30-01-2024,Pending,4531
12412,2615,10,10-04-2024,Pending,3531
12413,4718,8,27-06-2024,Delivered,1258
12414,2188,11,28-09-2024,Canceled,4985
12415,343,11,16-06-2024,Canceled,3784
12416,812,10,08-06-2024,Pending,3418
12417,3891,9,16-05-2024,Canceled,1918
12418,110,1,26-09-2024,Pending,4744
12419,1689,16,07-11-2024,Pending,3432
12420,1879,11,15-10-2024,Shipped,2392
12421,3975,14,01-07-2024,Delivered,2606
12422,4508,17,01-09-2024,Shipped,2503
12423,690,7,15-02-2024,Pending,2227
12424,3150,8,10-06-2024,Delivered,978
12425,2173,9,09-04-2024,Canceled,2003
12426,3515,3,11-01-2024,Shipped,4158
12427,139,18,01-03-2024,Canceled,1334
12428,1404,6,02-03-2024,Shipped,4464
12429,2998,19,02-06-2024,Canceled,1013
12430,4794,8,12-02-2024,Canceled,1240
12431,4535,13,04-10-2024,Pending,4588
12432,4931,18,13-09-2024,Pending,321
12433,4694,4,14-10-2024,Pending,285
12434,2936,4,19-02-2024,Canceled,3706
12435,1,15,17-03-2024,Shipped,2291
12436,3191,12,09-04-2024,Pending,1607
12437,2466,8,14-08-2024,Canceled,4473
12438,2795,15,01-10-2024,Delivered,3328
12439,314,3,09-04-2024,Canceled,397
12440,2185,4,11-05-2024,Shipped,3495
12441,1766,17,09-10-2024,Shipped,3828
12442,4598,19,23-06-2024,Canceled,1848
12443,3133,14,08-03-2024,Canceled,2289
12444,2993,13,13-04-2024,Delivered,4628
12445,1656,6,24-09-2024,Pending,4871
12446,4653,19,11-04-2024,Canceled,4530
12447,1951,3,18-08-2024,Shipped,1509
12448,140,3,03-02-2024,Delivered,3577
12449,7,9,25-06-2024,Shipped,346
12450,2851,9,16-06-2024,Canceled,1205
12451,3642,1,15-04-2024,Shipped,2155
12452,2440,11,27-07-2024,Shipped,495
12453,3240,13,05-10-2024,Delivered,4242
12454,1462,17,12-03-2024,Shipped,830
12455,1804,8,13-06-2024,Pending,4734
12456,2912,14,07-02-2024,Delivered,4732
12457,2346,20,26-04-2024,Canceled,2584
12458,1282,16,06-11-2024,Shipped,1212
12459,2079,18,23-07-2024,Canceled,4573
12460,3275,13,04-09-2024,Shipped,3829
12461,1403,15,29-01-2024,Delivered,3462
12462,1935,12,11-01-2024,Canceled,4878
12463,81,16,12-08-2024,Delivered,4264
12464,3124,6,19-08-2024,Pending,3062
12465,2609,5,12-05-2024,Shipped,2762
12466,4703,14,07-09-2024,Pending,3187
12467,3852,6,04-07-2024,Shipped,3921
12468,482,13,18-07-2024,Delivered,3718
12469,482,18,28-01-2024,Delivered,305
12470,2460,12,06-08-2024,Canceled,3507
12471,3616,13,04-04-2024,Delivered,1481
12472,4848,13,20-03-2024,Pending,1331
12473,3738,12,20-07-2024,Pending,487
12474,4143,7,04-09-2024,Canceled,4265
12475,267,7,22-10-2024,Canceled,1018
12476,2098,3,07-01-2024,Delivered,4440
12477,1960,8,09-07-2024,Delivered,3078
12478,4783,15,05-01-2024,Shipped,4663
12479,957,18,26-03-2024,Canceled,3719
12480,3251,9,02-09-2024,Pending,491
12481,2135,6,02-04-2024,Delivered,2160
12482,2817,13,17-10-2024,Shipped,3766
12483,3316,11,14-02-2024,Delivered,2773
12484,3203,15,16-05-2024,Canceled,3854
12485,237,6,01-06-2024,Shipped,2644
12486,4173,12,23-10-2024,Delivered,3412
12487,185,1,11-06-2024,Pending,2364
12488,2929,14,06-07-2024,Pending,3872
12489,3442,14,04-01-2024,Canceled,3302
12490,3215,20,12-05-2024,Delivered,4400
12491,1992,8,16-03-2024,Canceled,1395
12492,3593,9,06-04-2024,Pending,3054
12493,3585,18,08-09-2024,Canceled,3838
12494,1320,11,17-09-2024,Pending,3369
12495,1599,6,16-01-2024,Pending,4278
12496,1872,6,25-07-2024,Shipped,1686
12497,1798,9,30-10-2024,Shipped,1232
12498,3032,4,07-05-2024,Delivered,2627
12499,1798,14,03-02-2024,Canceled,3415
12500,2063,4,20-08-2024,Pending,3187
