inventory_id,product_id,quantity_in_stock,last_stocked
7738,4059,184,03-01-2024
7739,2803,29,13-04-2024
7740,1360,119,01-11-2024
7741,2476,134,09-05-2024
7742,4194,2,04-10-2024
7743,2456,56,24-08-2024
7744,4594,64,10-08-2024
7745,4487,19,07-11-2024
7746,2498,84,20-08-2024
7747,2950,68,02-03-2024
7748,3893,130,05-10-2024
7749,3793,43,18-01-2024
7750,1110,113,03-07-2024
7751,3211,190,31-01-2024
7752,286,156,19-07-2024
7753,3689,56,24-08-2024
7754,1024,47,01-08-2024
7755,472,174,16-09-2024
7756,4747,166,09-01-2024
7757,3422,60,28-02-2024
7758,1848,184,07-03-2024
7759,1345,189,31-01-2024
7760,751,65,04-04-2024
7761,3931,41,10-02-2024
7762,4358,156,03-08-2024
7763,2442,11,14-08-2024
7764,4453,152,08-09-2024
7765,3519,180,03-06-2024
7766,3174,104,13-01-2024
7767,1660,84,01-05-2024
7768,1906,177,14-01-2024
7769,974,195,15-03-2024
7770,4262,73,01-05-2024
7771,4427,14,29-05-2024
7772,4333,10,12-02-2024
7773,624,66,03-09-2024
7774,3163,35,04-02-2024
7775,4858,134,02-07-2024
7776,4636,44,02-04-2024
7777,1120,28,24-04-2024
7778,2598,146,04-02-2024
7779,785,146,06-07-2024
7780,4022,129,01-10-2024
7781,831,12,09-04-2024
7782,1812,68,04-02-2024
7783,1614,16,18-04-2024
7784,550,90,07-06-2024
7785,4714,195,14-05-2024
7786,1524,126,21-05-2024
7787,4064,113,26-04-2024
7788,3329,68,07-05-2024
7789,4544,56,03-02-2024
7790,2658,157,12-03-2024
7791,4882,60,06-04-2024
7792,4705,74,21-03-2024
7793,3132,189,12-05-2024
7794,49,61,21-05-2024
7795,163,59,15-08-2024
7796,3113,39,30-01-2024
7797,4511,135,10-06-2024
7798,1985,3,04-11-2024
7799,3705,186,20-10-2024
7800,2703,121,27-04-2024
7801,2464,76,16-10-2024
7802,1324,103,28-08-2024
7803,3513,73,03-02-2024
7804,15,145,15-05-2024
7805,4191,63,11-09-2024
7806,447,118,08-06-2024
7807,687,115,06-06-2024
7808,3618,186,16-03-2024
7809,3927,159,10-01-2024
7810,361,24,25-09-2024
7811,1633,126,17-03-2024
7812,2035,167,28-05-2024
7813,2227,95,18-03-2024
7814,2086,19,31-03-2024
7815,882,197,18-07-2024
7816,946,44,09-06-2024
7817,4872,181,04-10-2024
7818,3843,28,29-04-2024
7819,3661,45,16-07-2024
7820,4193,125,04-06-2024
7821,3305,200,09-05-2024
7822,111,64,08-01-2024
7823,203,139,22-01-2024
7824,2380,131,22-06-2024
7825,2951,152,24-04-2024
7826,4831,65,11-04-2024
7827,4447,61,22-03-2024
7828,2627,194,06-05-2024
7829,1499,65,10-03-2024
7830,3585,182,08-11-2024
7831,2644,142,03-05-2024
7832,4936,115,10-09-2024
7833,2825,43,01-01-2024
7834,393,15,25-01-2024
7835,3246,116,08-08-2024
7836,2515,75,04-02-2024
7837,1945,1,09-06-2024
7838,3432,57,22-05-2024
7839,2774,100,30-03-2024
7840,1984,193,03-06-2024
7841,1329,147,10-04-2024
7842,2094,162,28-06-2024
7843,1281,96,08-01-2024
7844,2293,5,01-06-2024
7845,4821,63,09-09-2024
7846,4358,34,17-06-2024
7847,3765,73,26-08-2024
7848,3145,75,14-06-2024
7849,1725,57,30-08-2024
7850,1237,129,29-10-2024
7851,1088,39,20-09-2024
7852,504,56,05-07-2024
7853,643,189,07-07-2024
7854,4056,120,16-07-2024
7855,3842,134,30-08-2024
7856,3396,132,08-02-2024
7857,1394,115,21-03-2024
7858,2082,67,12-04-2024
7859,1877,171,26-01-2024
7860,4133,77,29-04-2024
7861,362,70,05-11-2024
7862,651,0,12-05-2024
7863,4154,184,28-02-2024
7864,2044,176,16-04-2024
7865,931,50,16-04-2024
7866,3086,60,31-07-2024
7867,2365,56,17-06-2024
7868,3146,83,16-04-2024
7869,2894,191,26-10-2024
7870,3172,30,14-08-2024
7871,4831,2,26-01-2024
7872,4669,180,23-09-2024
7873,2854,80,02-05-2024
7874,2609,21,24-03-2024
7875,4564,160,14-05-2024
7876,1652,53,10-01-2024
7877,3675,29,09-08-2024
7878,458,18,07-01-2024
7879,4918,182,16-09-2024
7880,550,120,13-04-2024
7881,4722,103,17-03-2024
7882,3689,113,16-05-2024
7883,1067,100,12-10-2024
7884,95,55,20-10-2024
7885,4013,88,30-01-2024
7886,1418,182,21-07-2024
7887,4925,118,17-04-2024
7888,4600,57,16-01-2024
7889,2599,57,27-05-2024
7890,1758,84,22-03-2024
7891,2056,49,20-08-2024
7892,430,25,29-02-2024
7893,1646,100,21-08-2024
7894,1923,163,03-10-2024
7895,3500,122,10-04-2024
7896,3739,154,04-09-2024
7897,1827,109,11-10-2024
7898,1701,122,05-06-2024
7899,506,138,21-05-2024
7900,2779,92,08-02-2024
7901,2341,78,29-10-2024
7902,3189,140,20-03-2024
7903,2361,81,26-02-2024
7904,3630,108,26-06-2024
7905,1488,125,03-02-2024
7906,2038,130,20-01-2024
7907,2611,186,14-01-2024
7908,3512,110,26-04-2024
7909,3361,142,28-08-2024
7910,22,169,11-09-2024
7911,4666,52,14-08-2024
7912,156,93,10-02-2024
7913,288,65,08-03-2024
7914,4200,75,15-06-2024
7915,2282,118,24-10-2024
7916,3144,155,28-10-2024
7917,4458,82,18-04-2024
7918,2944,61,19-10-2024
7919,19,113,01-04-2024
7920,66,106,19-07-2024
7921,1411,37,13-04-2024
7922,1653,85,20-10-2024
7923,3525,163,02-07-2024
7924,4185,30,03-10-2024
7925,3210,91,11-01-2024
7926,379,111,11-10-2024
7927,3106,175,24-08-2024
7928,3388,80,05-08-2024
7929,145,1,08-02-2024
7930,3779,172,11-08-2024
7931,2255,89,07-11-2024
7932,3618,21,02-03-2024
7933,4141,95,08-09-2024
7934,2274,118,07-01-2024
7935,3334,94,20-05-2024
7936,4034,82,19-01-2024
7937,3994,122,23-08-2024
7938,3208,95,06-02-2024
7939,4631,58,28-05-2024
7940,3677,59,23-03-2024
7941,3170,22,02-04-2024
7942,752,151,08-08-2024
7943,1609,125,19-09-2024
7944,1948,74,12-10-2024
7945,4895,153,28-02-2024
7946,2891,136,12-09-2024
7947,3091,74,04-04-2024
7948,1913,71,06-11-2024
7949,1876,41,31-05-2024
7950,1191,71,19-02-2024
7951,2906,56,03-05-2024
7952,431,2,14-08-2024
7953,3357,166,26-03-2024
7954,4006,7,22-02-2024
7955,1816,18,02-08-2024
7956,119,135,15-06-2024
7957,1545,189,20-05-2024
7958,3992,44,09-07-2024
7959,3115,142,17-10-2024
7960,3458,111,01-11-2024
7961,3106,92,16-02-2024
7962,1721,168,13-02-2024
7963,1760,111,26-09-2024
7964,1139,183,23-08-2024
7965,3799,26,06-03-2024
7966,1517,18,02-10-2024
7967,579,174,23-04-2024
7968,4430,29,10-08-2024
7969,2884,163,15-10-2024
7970,4208,151,11-02-2024
7971,2366,172,24-02-2024
7972,4584,63,17-07-2024
7973,3471,157,25-10-2024
7974,3811,68,15-10-2024
7975,2679,92,27-10-2024
7976,2720,17,23-03-2024
7977,4553,117,02-01-2024
7978,1349,13,11-01-2024
7979,2672,20,15-06-2024
7980,1261,28,08-03-2024
7981,3858,119,02-04-2024
7982,2565,44,21-10-2024
7983,4499,200,25-07-2024
7984,1618,136,13-02-2024
7985,3495,92,17-07-2024
7986,1903,143,23-03-2024
7987,3408,182,11-09-2024
7988,1760,121,29-08-2024
7989,4917,147,07-03-2024
7990,3925,125,14-04-2024
7991,2831,125,21-05-2024
7992,1365,52,15-02-2024
7993,2775,7,09-06-2024
7994,2083,56,10-07-2024
7995,2708,45,09-08-2024
7996,212,14,04-02-2024
7997,192,124,10-07-2024
7998,2358,60,23-06-2024
7999,570,100,04-06-2024
8000,2596,108,17-02-2024
8001,946,184,21-09-2024
8002,4590,37,04-10-2024
8003,2399,48,10-08-2024
8004,1468,89,18-06-2024
8005,365,55,04-01-2024
8006,2121,173,09-07-2024
8007,4114,61,28-08-2024
8008,3192,83,03-02-2024
8009,985,134,06-02-2024
8010,1146,192,02-07-2024
8011,4343,7,24-02-2024
8012,4116,106,26-08-2024
8013,573,46,27-02-2024
8014,3365,18,02-04-2024
8015,864,138,29-03-2024
8016,1041,49,30-09-2024
8017,2662,175,06-05-2024
8018,723,39,07-08-2024
8019,273,128,17-02-2024
8020,4359,119,06-04-2024
8021,4103,43,11-10-2024
8022,3638,100,22-03-2024
8023,3074,71,20-05-2024
8024,3434,54,21-03-2024
8025,3728,24,01-02-2024
8026,2877,58,24-05-2024
8027,2941,157,06-04-2024
8028,2144,199,16-05-2024
8029,576,142,16-06-2024
8030,1075,120,06-03-2024
8031,3789,152,03-10-2024
8032,2205,94,19-10-2024
8033,2737,180,30-07-2024
8034,3972,37,27-06-2024
8035,2385,26,06-10-2024
8036,4064,73,23-02-2024
8037,163,183,05-10-2024
8038,437,28,30-04-2024
8039,4870,29,17-05-2024
8040,4564,98,28-09-2024
8041,4139,145,03-09-2024
8042,4795,135,09-01-2024
8043,1207,141,26-10-2024
8044,4347,140,15-04-2024
8045,1580,70,06-10-2024
8046,2900,14,25-09-2024
8047,1687,26,11-01-2024
8048,1335,120,11-08-2024
8049,4165,127,08-04-2024
8050,2358,132,10-02-2024
8051,4978,180,13-04-2024
8052,2833,198,04-11-2024
8053,86,10,22-06-2024
8054,4504,34,15-09-2024
8055,1009,7,11-07-2024
8056,1221,142,04-02-2024
8057,4221,57,20-10-2024
8058,1795,193,15-06-2024
8059,603,33,01-08-2024
8060,2950,45,05-03-2024
8061,2320,142,25-07-2024
8062,4936,155,15-09-2024
8063,216,188,24-08-2024
8064,2590,82,28-07-2024
8065,53,127,08-03-2024
8066,4389,147,31-01-2024
8067,1469,63,27-07-2024
8068,403,154,09-09-2024
8069,4559,58,19-02-2024
8070,4529,88,22-04-2024
8071,1239,191,20-04-2024
8072,567,126,29-05-2024
8073,3272,168,31-07-2024
8074,4969,118,03-03-2024
8075,4607,106,07-02-2024
8076,460,42,04-06-2024
8077,4669,10,16-03-2024
8078,4345,16,25-05-2024
8079,447,136,20-02-2024
8080,4292,197,20-08-2024
8081,3871,75,08-07-2024
8082,1424,114,02-01-2024
8083,2872,71,23-03-2024
8084,3543,154,22-07-2024
8085,3385,75,16-06-2024
8086,1757,79,06-09-2024
8087,656,122,20-04-2024
8088,3951,182,07-09-2024
8089,767,26,27-09-2024
8090,1155,83,13-09-2024
8091,868,20,05-09-2024
8092,556,56,06-09-2024
8093,3355,190,19-06-2024
8094,2563,56,30-03-2024
8095,325,42,24-02-2024
8096,3714,42,05-10-2024
8097,200,134,04-03-2024
8098,2563,74,25-03-2024
8099,1781,50,24-02-2024
8100,3666,141,23-02-2024
8101,1373,120,07-04-2024
8102,1882,195,02-03-2024
8103,1955,128,17-06-2024
8104,1825,113,18-03-2024
8105,1725,19,24-06-2024
8106,112,178,04-08-2024
8107,1161,113,08-10-2024
8108,4581,98,24-03-2024
8109,1741,175,01-06-2024
8110,38,47,18-07-2024
8111,87,150,16-10-2024
8112,4114,15,31-01-2024
8113,2189,187,02-03-2024
8114,1945,109,12-05-2024
8115,726,31,07-04-2024
8116,2751,129,10-02-2024
8117,561,76,24-04-2024
8118,231,183,12-05-2024
8119,3263,75,22-02-2024
8120,3077,125,21-07-2024
8121,4164,56,29-10-2024
8122,1050,89,07-07-2024
8123,4800,172,29-07-2024
8124,1266,132,18-04-2024
8125,4070,114,04-07-2024
8126,1313,135,14-05-2024
8127,1094,174,25-08-2024
8128,3642,57,03-01-2024
8129,1230,79,17-04-2024
8130,2572,112,10-04-2024
8131,3825,114,29-06-2024
8132,2342,25,19-04-2024
8133,2017,126,27-09-2024
8134,3546,16,05-02-2024
8135,3160,138,20-06-2024
8136,3667,28,13-06-2024
8137,4304,40,01-05-2024
8138,1406,149,24-03-2024
8139,830,23,16-04-2024
8140,3162,53,14-04-2024
8141,1730,104,31-01-2024
8142,2765,146,02-01-2024
8143,4749,93,13-05-2024
8144,1104,147,26-06-2024
8145,3065,21,15-08-2024
8146,4920,123,26-04-2024
8147,498,173,16-09-2024
8148,3563,4,11-10-2024
8149,4124,196,14-01-2024
8150,659,156,30-05-2024
8151,1005,146,25-09-2024
8152,2303,36,04-05-2024
8153,4305,7,11-03-2024
8154,3290,87,20-10-2024
8155,665,22,15-05-2024
8156,2265,154,25-03-2024
8157,3351,192,09-03-2024
8158,2954,199,12-08-2024
8159,2555,146,05-04-2024
8160,3754,172,02-09-2024
8161,331,110,19-02-2024
8162,4714,39,14-04-2024
8163,4780,52,26-04-2024
8164,3576,118,14-04-2024
8165,2608,51,14-09-2024
8166,694,43,27-07-2024
8167,2594,96,20-10-2024
8168,3079,159,31-03-2024
8169,393,79,17-04-2024
8170,1991,178,09-10-2024
8171,3678,142,25-05-2024
8172,1619,33,16-02-2024
8173,4730,198,11-08-2024
8174,3694,89,16-08-2024
8175,3814,39,23-05-2024
8176,4631,40,03-05-2024
8177,971,1,03-01-2024
8178,343,196,19-10-2024
8179,3720,28,01-08-2024
8180,4898,14,10-09-2024
8181,1311,169,27-09-2024
8182,2091,37,22-08-2024
8183,1634,106,23-06-2024
8184,1076,2,06-07-2024
8185,3326,3,03-05-2024
8186,13,141,12-04-2024
8187,2578,149,10-07-2024
8188,1950,151,22-02-2024
8189,252,95,05-10-2024
8190,2400,142,30-07-2024
8191,4543,130,31-10-2024
8192,621,35,16-02-2024
8193,1638,71,15-10-2024
8194,1109,5,05-05-2024
8195,3147,31,16-09-2024
8196,705,74,23-06-2024
8197,3846,177,11-01-2024
8198,4691,127,15-06-2024
8199,4861,3,13-06-2024
8200,2729,91,10-03-2024
8201,2550,59,14-05-2024
8202,3953,155,03-11-2024
8203,4664,187,03-10-2024
8204,3844,119,01-01-2024
8205,591,73,10-02-2024
8206,934,17,01-10-2024
8207,2012,4,15-06-2024
8208,238,9,08-03-2024
8209,2767,118,13-03-2024
8210,724,38,11-01-2024
8211,582,11,26-04-2024
8212,4995,185,16-03-2024
8213,2316,144,13-09-2024
8214,4527,58,23-06-2024
8215,4210,8,21-06-2024
8216,2994,177,18-02-2024
8217,1041,104,10-04-2024
8218,2820,134,25-08-2024
8219,846,81,20-04-2024
8220,393,57,31-07-2024
8221,3871,129,03-07-2024
8222,3891,105,05-03-2024
8223,1316,169,19-04-2024
8224,3975,178,20-07-2024
8225,2045,182,07-04-2024
8226,3358,66,14-08-2024
8227,2997,98,20-02-2024
8228,1671,35,15-06-2024
8229,2109,61,15-02-2024
8230,1654,161,15-05-2024
8231,4867,82,07-03-2024
8232,3280,190,20-07-2024
8233,4700,147,20-10-2024
8234,2266,6,22-09-2024
8235,827,7,20-09-2024
8236,254,130,02-04-2024
8237,481,142,03-01-2024
8238,2304,113,05-05-2024
8239,1241,188,18-10-2024
8240,1606,107,14-06-2024
8241,2059,189,01-08-2024
8242,2599,2,21-02-2024
8243,617,189,09-10-2024
8244,1756,136,20-01-2024
8245,1293,153,05-08-2024
8246,643,68,19-01-2024
8247,133,146,16-07-2024
8248,2549,106,09-03-2024
8249,2233,144,09-01-2024
8250,3373,128,08-10-2024
8251,4339,178,03-07-2024
8252,52,122,06-09-2024
8253,3270,153,14-07-2024
8254,2012,53,02-01-2024
8255,2183,49,18-08-2024
8256,1534,188,13-07-2024
8257,3163,85,18-07-2024
8258,2487,93,11-03-2024
8259,2352,129,07-03-2024
8260,919,142,14-01-2024
8261,4318,95,13-08-2024
8262,2174,147,20-02-2024
8263,983,86,18-05-2024
8264,2682,134,09-03-2024
8265,4888,6,31-08-2024
8266,1923,196,14-02-2024
8267,4902,110,02-01-2024
8268,3197,47,08-09-2024
8269,1137,65,30-09-2024
8270,5,83,07-11-2024
8271,1078,61,18-08-2024
8272,2425,43,16-04-2024
8273,2746,138,24-10-2024
8274,3367,120,26-02-2024
8275,1927,118,16-03-2024
8276,3243,155,03-09-2024
8277,4325,63,14-05-2024
8278,3679,178,20-09-2024
8279,2579,42,10-04-2024
8280,2449,194,09-07-2024
8281,2468,166,07-08-2024
8282,4077,158,01-02-2024
8283,1305,164,23-03-2024
8284,4251,103,20-01-2024
8285,1067,157,10-10-2024
8286,3457,155,01-03-2024
8287,575,185,09-07-2024
8288,4750,14,29-10-2024
8289,2198,47,13-08-2024
8290,4326,57,20-02-2024
8291,1266,41,16-08-2024
8292,3864,108,13-08-2024
8293,2097,101,05-01-2024
8294,4675,66,06-03-2024
8295,1337,118,02-05-2024
8296,3825,20,03-02-2024
8297,4818,179,09-01-2024
8298,2861,185,07-01-2024
8299,2096,192,04-11-2024
8300,662,41,18-09-2024
8301,1818,114,06-03-2024
8302,1442,51,06-03-2024
8303,965,54,05-07-2024
8304,768,184,20-08-2024
8305,1255,123,06-08-2024
8306,429,159,05-11-2024
8307,2273,135,22-02-2024
8308,2900,165,20-05-2024
8309,1224,180,29-06-2024
8310,2204,159,10-08-2024
8311,905,115,02-11-2024
8312,2330,74,09-08-2024
8313,712,100,18-07-2024
8314,492,99,23-07-2024
8315,2942,144,06-04-2024
8316,2566,187,09-05-2024
8317,1352,66,02-11-2024
8318,2111,26,25-08-2024
8319,3286,9,25-09-2024
8320,3239,35,14-10-2024
8321,3348,29,16-09-2024
8322,4923,44,07-04-2024
8323,3470,26,23-03-2024
8324,4818,171,06-03-2024
8325,2030,71,16-06-2024
8326,4585,170,02-11-2024
8327,1920,119,14-01-2024
8328,4877,140,31-03-2024
8329,1445,117,10-03-2024
8330,2205,43,07-03-2024
8331,3741,90,26-04-2024
8332,923,20,20-01-2024
8333,3066,147,01-08-2024
8334,1778,28,02-01-2024
8335,964,115,08-09-2024
8336,560,27,30-06-2024
8337,1108,72,02-07-2024
8338,224,80,06-09-2024
8339,3853,157,13-01-2024
8340,4405,75,05-01-2024
8341,1559,173,31-03-2024
8342,1058,58,05-07-2024
8343,319,27,26-10-2024
8344,4982,22,26-07-2024
8345,3537,71,10-02-2024
8346,3294,41,09-07-2024
8347,2192,151,11-02-2024
8348,1354,148,01-11-2024
8349,3679,114,14-05-2024
8350,3986,133,20-01-2024
8351,1631,145,27-05-2024
8352,4853,43,29-07-2024
8353,3665,198,07-05-2024
8354,472,115,27-02-2024
8355,920,197,24-04-2024
8356,758,178,28-05-2024
8357,4965,117,06-01-2024
8358,3198,50,15-07-2024
8359,2369,85,17-07-2024
8360,3167,81,06-08-2024
8361,4571,186,05-11-2024
8362,2113,121,15-08-2024
8363,3734,149,23-05-2024
8364,1769,106,11-08-2024
8365,3042,54,03-03-2024
8366,2188,79,19-09-2024
8367,4912,152,20-01-2024
8368,3836,18,29-07-2024
8369,4625,38,06-05-2024
8370,3603,130,15-02-2024
8371,1591,200,19-05-2024
8372,3567,59,02-02-2024
8373,1385,56,30-10-2024
8374,2958,95,13-03-2024
8375,1347,101,24-02-2024
8376,3706,89,07-09-2024
8377,3915,122,17-07-2024
8378,4025,100,10-06-2024
8379,3816,72,28-05-2024
8380,4406,105,18-01-2024
8381,3241,45,09-01-2024
8382,1987,69,10-08-2024
8383,911,36,14-08-2024
8384,181,104,30-08-2024
8385,2005,124,06-10-2024
8386,578,158,26-06-2024
8387,4399,174,24-09-2024
8388,4486,127,22-04-2024
8389,3102,155,12-08-2024
8390,2903,33,18-04-2024
8391,748,63,12-02-2024
8392,2613,147,09-02-2024
8393,1492,27,29-10-2024
8394,198,30,20-06-2024
8395,4581,67,12-02-2024
8396,2806,101,24-05-2024
8397,1206,180,14-08-2024
8398,988,136,25-01-2024
8399,1020,150,01-04-2024
8400,2706,98,06-06-2024
8401,1922,82,24-04-2024
8402,2519,84,13-07-2024
8403,2801,157,06-10-2024
8404,3752,89,08-07-2024
8405,2276,187,06-04-2024
8406,3222,148,02-07-2024
8407,1822,187,18-02-2024
8408,4599,50,27-09-2024
8409,595,200,13-05-2024
8410,4036,30,26-08-2024
8411,2213,10,18-09-2024
8412,690,127,07-11-2024
8413,75,171,14-09-2024
8414,1998,88,28-10-2024
8415,3280,117,09-01-2024
8416,57,131,20-10-2024
8417,1517,114,11-02-2024
8418,3582,19,26-02-2024
8419,4033,190,02-05-2024
8420,1904,9,21-08-2024
8421,1138,38,11-08-2024
8422,1527,104,14-06-2024
8423,3264,132,15-07-2024
8424,2697,30,18-04-2024
8425,1010,191,21-07-2024
8426,2417,195,24-09-2024
8427,4210,195,20-03-2024
8428,3244,169,14-04-2024
8429,2652,71,22-10-2024
8430,3530,142,30-03-2024
8431,543,8,28-09-2024
8432,1581,65,22-02-2024
8433,1176,155,07-08-2024
8434,1980,61,23-09-2024
8435,3427,32,24-09-2024
8436,1024,54,20-06-2024
8437,2428,140,29-07-2024
8438,2326,94,13-09-2024
8439,991,78,14-06-2024
8440,3006,188,01-09-2024
8441,588,11,09-07-2024
8442,112,17,29-01-2024
8443,4215,179,10-05-2024
8444,469,45,01-05-2024
8445,850,150,12-09-2024
8446,390,98,12-03-2024
8447,4753,119,11-10-2024
8448,2978,17,08-08-2024
8449,241,166,24-09-2024
8450,1220,15,23-10-2024
8451,2527,175,11-05-2024
8452,4445,151,18-09-2024
8453,3411,103,29-08-2024
8454,3960,63,19-08-2024
8455,4572,11,21-10-2024
8456,3766,50,05-05-2024
8457,2733,130,07-11-2024
8458,1398,151,07-07-2024
8459,5,130,01-02-2024
8460,1951,26,01-11-2024
8461,2515,32,13-08-2024
8462,4329,44,27-04-2024
8463,1693,134,19-06-2024
8464,2014,87,17-09-2024
8465,4123,130,11-09-2024
8466,888,118,11-07-2024
8467,2684,121,21-01-2024
8468,4339,138,18-01-2024
8469,3330,115,30-06-2024
8470,2995,3,04-02-2024
8471,4275,88,21-08-2024
8472,3803,183,02-02-2024
8473,3113,66,15-10-2024
8474,4735,135,07-09-2024
8475,444,44,30-09-2024
8476,4224,86,16-10-2024
8477,3399,20,19-01-2024
8478,849,100,31-03-2024
8479,2542,163,22-05-2024
8480,4644,29,14-03-2024
8481,1925,32,26-03-2024
8482,2129,155,04-06-2024
8483,4492,27,27-03-2024
8484,4470,193,15-05-2024
8485,403,195,30-08-2024
8486,4897,25,27-02-2024
8487,3279,104,14-02-2024
8488,2561,36,30-08-2024
8489,4471,122,01-07-2024
8490,3167,89,10-03-2024
8491,355,36,19-03-2024
8492,1882,4,13-04-2024
8493,4042,72,05-01-2024
8494,2218,43,11-05-2024
8495,2398,53,19-10-2024
8496,3684,71,02-09-2024
8497,4723,3,03-02-2024
8498,3713,184,24-05-2024
8499,4536,197,04-05-2024
8500,388,7,26-07-2024
8501,4837,38,07-10-2024
8502,2500,35,29-07-2024
8503,3154,43,07-09-2024
8504,3947,29,17-06-2024
8505,1838,190,12-06-2024
8506,2156,175,06-04-2024
8507,4805,199,12-02-2024
8508,4445,158,12-09-2024
8509,4160,133,09-09-2024
8510,473,14,15-04-2024
8511,4204,65,15-09-2024
8512,3450,127,26-03-2024
8513,1995,17,29-07-2024
8514,1857,9,30-06-2024
8515,1851,59,22-01-2024
8516,3708,161,25-05-2024
8517,2350,193,12-02-2024
8518,1306,6,25-01-2024
8519,3150,136,13-05-2024
8520,4625,55,28-04-2024
8521,4157,54,26-02-2024
8522,1862,146,15-02-2024
8523,2283,146,13-02-2024
8524,3417,5,27-09-2024
8525,2492,0,21-07-2024
8526,1585,9,22-10-2024
8527,1911,166,13-07-2024
8528,4650,9,29-08-2024
8529,1641,178,08-11-2024
8530,1422,74,11-05-2024
8531,241,139,25-08-2024
8532,2886,51,09-04-2024
8533,3662,151,20-08-2024
8534,3025,72,02-10-2024
8535,4499,125,14-02-2024
8536,3899,46,30-08-2024
8537,3567,73,27-02-2024
8538,4524,195,08-10-2024
8539,4162,185,02-10-2024
8540,2021,56,30-05-2024
8541,4409,34,06-05-2024
8542,319,12,17-09-2024
8543,765,135,13-08-2024
8544,3097,101,10-05-2024
8545,327,110,15-02-2024
8546,1888,34,03-07-2024
8547,2449,98,20-03-2024
8548,2294,130,31-03-2024
8549,977,32,01-06-2024
8550,3357,110,11-09-2024
8551,1941,173,31-05-2024
8552,3700,17,13-06-2024
8553,733,2,28-04-2024
8554,864,73,01-08-2024
8555,859,4,16-02-2024
8556,556,198,18-04-2024
8557,3324,40,27-03-2024
8558,4053,147,04-02-2024
8559,2914,34,25-03-2024
8560,1168,17,02-11-2024
8561,2599,19,23-06-2024
8562,387,4,12-04-2024
8563,954,145,10-01-2024
8564,2637,25,23-10-2024
8565,406,178,16-10-2024
8566,4718,146,01-01-2024
8567,4713,60,28-09-2024
8568,3236,167,06-02-2024
8569,3389,120,08-08-2024
8570,1005,100,31-07-2024
8571,2663,145,23-01-2024
8572,3878,176,15-02-2024
8573,763,169,11-02-2024
8574,2191,150,02-01-2024
8575,4264,113,08-06-2024
8576,1517,37,06-04-2024
8577,2643,68,03-08-2024
8578,3136,89,04-03-2024
8579,1548,112,11-03-2024
8580,3184,191,16-04-2024
8581,289,39,15-04-2024
8582,1277,125,01-04-2024
8583,1389,195,02-03-2024
8584,358,195,29-05-2024
8585,3787,123,14-05-2024
8586,4023,199,27-10-2024
8587,2858,177,13-04-2024
8588,1748,66,08-08-2024
8589,1647,77,12-10-2024
8590,2302,164,02-05-2024
8591,4161,106,01-02-2024
8592,3005,33,15-09-2024
8593,4851,125,18-07-2024
8594,1611,0,24-08-2024
8595,3296,178,30-08-2024
8596,4736,79,11-09-2024
8597,2563,26,13-07-2024
8598,2657,169,16-02-2024
8599,296,45,06-09-2024
8600,3973,63,12-08-2024
8601,3156,111,08-07-2024
8602,2014,78,13-07-2024
8603,3137,24,10-09-2024
8604,2811,125,14-09-2024
8605,4159,83,08-05-2024
8606,4346,75,06-05-2024
8607,1294,64,26-01-2024
8608,1722,57,23-06-2024
8609,1880,163,20-08-2024
8610,2260,97,13-02-2024
8611,2286,83,14-05-2024
8612,3952,22,20-04-2024
8613,102,22,02-04-2024
8614,593,119,04-06-2024
8615,723,56,12-08-2024
8616,3731,129,04-08-2024
8617,2650,137,02-11-2024
8618,741,11,16-01-2024
8619,618,87,06-09-2024
8620,2776,59,23-03-2024
8621,3008,25,14-04-2024
8622,2401,10,22-05-2024
8623,2615,200,21-08-2024
8624,4869,194,04-10-2024
8625,1756,30,09-04-2024
8626,1344,121,26-07-2024
8627,2423,1,18-08-2024
8628,3996,50,20-03-2024
8629,4534,15,12-01-2024
8630,4632,105,20-04-2024
8631,1343,119,27-08-2024
8632,4680,11,15-04-2024
8633,4346,16,20-01-2024
8634,430,128,22-07-2024
8635,3071,83,19-01-2024
8636,2678,46,24-08-2024
8637,1931,28,27-01-2024
8638,4608,200,13-01-2024
8639,1840,21,03-01-2024
8640,4085,123,10-06-2024
8641,2180,56,15-08-2024
8642,3255,67,06-05-2024
8643,3733,116,04-06-2024
8644,4187,154,26-08-2024
8645,2357,160,29-07-2024
8646,4539,89,06-02-2024
8647,3401,134,22-08-2024
8648,1736,56,27-07-2024
8649,3913,193,29-09-2024
8650,975,140,24-03-2024
8651,3988,160,14-03-2024
8652,4364,49,15-03-2024
8653,35,170,03-02-2024
8654,315,29,03-06-2024
8655,896,103,01-07-2024
8656,603,150,16-08-2024
8657,1864,166,21-10-2024
8658,3667,30,06-03-2024
8659,857,68,31-05-2024
8660,163,193,06-11-2024
8661,4700,140,29-05-2024
8662,2235,86,21-04-2024
8663,3832,48,07-01-2024
8664,2533,84,23-10-2024
8665,1390,119,28-09-2024
8666,2758,198,02-04-2024
8667,3077,97,01-10-2024
8668,2690,183,19-01-2024
8669,17,124,22-06-2024
8670,726,154,14-05-2024
8671,2171,163,02-01-2024
8672,3614,147,10-05-2024
8673,705,183,07-08-2024
8674,1055,168,11-08-2024
8675,1194,33,08-08-2024
8676,4456,83,11-01-2024
8677,753,164,11-09-2024
8678,3576,124,16-06-2024
8679,4966,92,17-04-2024
8680,4263,139,08-01-2024
